evidence_source_id,pmid,doi,title,pubYear,journalTitle,query_ids,screen_decision,screen_reason,screener,screen_date,notes
EPMC-2865,42123685,10.3390/ijms27094107,MERS-Mpro Predictor: A Machine Learning-Based Tool for Rapid Screening of Potential MERS-CoV Main Protease Inhibitors.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2866,41443199,10.1016/j.crmeth.2025.101266,MMonitor for real-time monitoring of microbial communities using long reads.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2867,42249047,10.1038/s44318-026-00799-9,MORC3 represses a tandem repeat enhancer to regulate interferon.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2868,41796137,10.1097/cm9.0000000000003980,"MPGK: A user-friendly tool for Mendelian randomization, polygenic risk score, Geno Ontology, and the Kyoto Encyclopedia of Genes and Genomes analysis.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2869,41959952,10.7759/cureus.104870,Machine Learning Analysis of Type VII Secretion System Expression and Its Relationships With Virulence Traits and Antibiotic Resistance in Staphylococcus aureus.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2870,42087411,10.1111/1751-7915.70367,Machine Learning Reveals Quantitative Amino Acid Preferences in Bifidobacterium longum Growth.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2871,41966331,10.1016/j.tjnut.2026.101528,"Machine Learning and Artificial Intelligence in Nutrition Research: Analytical Methods, Applications, and Key Considerations.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2872,42450302,10.3390/ijms27136034,"Machine Learning and Deep Learning Frameworks for Human-Virus Protein-Protein Interaction Prediction: Emerging Architectures, Methods, Benchmarks, and Challenges.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2873,,,Machine Learning for CRISPR-Based Diagnostics,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2874,42444572,10.1111/wrr.70187,"Machine Learning for Wound Management: A Structured Narrative Review of Applications, Challenges, and Prospects.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2875,41754603,10.3390/v18020260,Machine Learning in Preclinical Development of Antiviral Peptide Candidates: A Review of the Current Landscape.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2876,41616376,10.1049/syb2.70053,Machine Learning-Based Integrative Analysis Identifies SUMOylation-Related Genes Underlying the Immune Heterogeneity of Sepsis.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2877,42449884,10.3390/diagnostics16132103,Machine Learning-Based Prediction of Antimicrobial Resistance in &lt;i&gt;Escherichia coli&lt;/i&gt; from MALDI-TOF Mass Spectrometry Data.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2878,42356361,10.3390/nu18121974,Machine Learning-Based Prediction of Comprehensive Lipid Response to Dietary Interventions in Overweight and Obese Women.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2879,42560297,10.33073/pjm-2026-023,Machine Learning-Driven Prediction of Early Enteral Nutrition Intolerance in ICU Patients Using Intra-Abdominal Pressure and Selected Gut Microbial Taxa.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2880,42036878,10.1021/acs.est.6c01112,Machine Learning-Guided Synthetic Microbial Communities Enable Functional and Sustainable Degradation of Persistent Environmental Pollutants.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2881,41533724,10.1049/syb2.70056,Machine Learning-based Diagnostic Potential of Bipolar Disorder Using Gut Microbiota Signatures.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2882,42375537,10.1016/j.isci.2026.116229,Machine learning algorithms develop a tumor-educated platelets-related gene signature to predict colorectal cancer prognosis and therapy response.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2883,41826313,10.1038/s41522-026-00956-2,Machine learning and the role of the vaginal and fecal microbiome in miscarriage: a matched case-control study.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2884,41868378,10.3389/fmicb.2026.1742848,Machine learning approaches for data-driven hydrocarbon bioaugmentation and phytoremediation: the role of multi-omics insights.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2885,42517130,10.3389/fpubh.2026.1865551,Machine learning based prediction of antimicrobial resistance &lt;i&gt;in Klebsiella spp&lt;/i&gt;.: a five-year retrospective study.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2886,42120742,10.1093/plphys/kiag276,Machine learning empowers precise discovery of disease-resistance genes in plants.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2887,41568098,10.1016/j.csbj.2025.12.033,"Machine learning for drug-target interaction prediction: A comprehensive review of models, challenges, and computational strategies.",2026,,Q3_amr_core,pending,,,,
EPMC-2888,41881768,10.1016/j.tig.2026.01.013,Machine learning for evolutionary genetics and molecular evolution.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2889,42094693,10.3389/fchem.2026.1810136,Machine learning for the prediction of gram-negative bacterial secreted effectors: advances and challenges.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2890,41843615,10.1371/journal.pgen.1012091,Machine learning identifies novel signatures of antifungal drug resistance in Saccharomycotina yeasts.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2891,41787255,10.1186/s12866-026-04718-0,Machine learning model integrating oral microbiota and clinical features for predicting osteoporosis and bone loss in high-altitude populations.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2892,41957589,10.1186/s12866-026-05019-2,Machine learning prediction of antibiotic resistance in Gram-negative pneumonia: a clinical-genomic integrated model.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2893,42521687,10.1038/s41467-026-75789-w,Machine learning reveals biocontrol agents shaping disease outcome in natural Arabidopsis populations.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2894,42095649,10.1128/msystems.00383-26,Machine learning reveals proteome-encoded growth determinants underlying metabolic versatility of &lt;i&gt;Rhodopseudomonas palustris&lt;/i&gt; on lignin-derived aromatics.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2895,42430436,10.1371/journal.pone.0352863,Machine learning-based analysis of drug resistance mutations in Mycobacterium tuberculosis.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2896,42326740,10.3389/fbinf.2026.1801685,Machine learning-based classification of COVID-19 severity using respiratory microbiome profiles from shotgun metagenomic sequencing.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2897,41553751,10.1099/mgen.0.001608,Machine learning-based lineage prediction from antimicrobial susceptibility testing phenotypes for &lt;i&gt;Escherichia coli&lt;/i&gt; sequence type 131 clade C surveillance across infection types.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2898,41845201,10.1186/s12866-026-04873-4,Machine learning-based prediction of BV-relevant probiotic functional potential in vaginal-derived Lactobacillus crispatus strains.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2899,42039745,10.3389/fcimb.2026.1792743,Machine learning-based risk prediction model for sepsis development in patients with multidrug-resistant &lt;i&gt;Pseudomonas aeruginosa&lt;/i&gt; infections: a multicenter retrospective cohort study.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2900,42121141,10.1186/s12911-026-03528-8,Machine learning-driven decision support for antibiotic optimization in typhoid fever based on patient profiles.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2901,42422065,10.3389/fphar.2026.1837055,Machine learning-driven discovery of antimicrobial peptides against &lt;i&gt;Pseudomonas aeruginosa&lt;/i&gt;.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2902,42308248,10.1371/journal.pcbi.1014407,Machine learning-driven identification of virulence determinants in Borrelia burgdorferi associated with human dissemination.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2903,42258531,10.1093/nar/gkag545,"Machine learning-driven optimization of specific, compact, and efficient base editors via single-round diversification.",2026,,Q3_amr_core,pending,,,,
EPMC-2904,42346572,10.3390/jof12060442,Machine-Learning Prediction of Extracellular Vesicle Protein Sorting Expands the Characterization of Secretory Functions in &lt;i&gt;Mucor circinelloides&lt;/i&gt;.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2905,41386627,10.1016/j.ijantimicag.2025.107690,Machine-learning and gene-synergy networks reveal interpretable drivers of antibiotic resistance in Staphylococcus aureus.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2906,41576918,10.1016/j.cell.2025.12.034,Mammalian genome writing: Unlocking new length scales for genome engineering.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2907,42196214,10.3390/ijms27104232,Mapping of Phenotype Specific Host-Microbiome Protein-Protein Interaction Networks in Colorectal Cancer Using Deep Learning.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2908,41883530,10.1177/20552076261433841,Mapping the Digital One Health/One Digital Health paradigm: A bibliometric and foresight-based analysis of emerging trends and future directions.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2909,42156772,10.1038/s41467-026-73193-y,Mapping the canine gut microbiome: insights from the Dog Aging Project.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2910,42324618,10.1080/19490976.2026.2687925,Mapping the metagenomic landscape: combined shotgun sequencing and quantitative PCR to profile gut metagenome-assembled genomes in marmosets following treatment with a broad-spectrum antibiotic cocktail.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2911,40521991,10.1039/d5np00021a,Mass spectrometry-based metabolomics approaches to interrogate host-microbiome interactions in mammalian systems.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2912,42149708,10.1530/jme-25-0134,Massively parallel functional genomic assays in endocrinology: from promise to delivery.,2026,,Q3_amr_core,pending,,,,
EPMC-2913,42514135,10.3390/life16071065,"Maternal Microbiome in Gestational Diabetes Mellitus: Mechanisms, Biomarkers, and Therapeutic Perspectives.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2914,41926667,10.1002/advs.202516931,Maternal Preconception Antibiotic Exposure Disrupts Microbial Succession: A Transgenerational Risk for Offspring Gut Mucosal Immaturity and Colitis Susceptibility.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2915,42558572,10.1002/imt2.70151,Maternal and infant gut microbiome.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2916,42122064,10.3390/diagnostics16091360,"Meat-Borne Bacterial Pathogen Detection: Conventional, Molecular and Emerging AI-Based Strategies.",2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2917,42038591,10.2147/ndt.s598864,Mechanism-Driven Translation of Electroacupuncture for Depression: Bridging the Gap Between Preclinical and Clinical Research.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2918,41754428,10.3390/pathogens15020176,Mechanisms and Therapeutic Potential of Nutritional Immunity.,2026,,Q3_amr_core,pending,,,,
EPMC-2919,42328652,10.3389/fphar.2026.1811709,Mechanistic elucidation of Wuling Powder targeting macrophage polarization to ameliorate renal ischemia-reperfusion injury via multidimensional computational systems pharmacology coupled with experimental validation.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2920,42445133,10.3389/fragi.2026.1776669,Mechanistic redundancy and hierarchy of aging mechanisms: implications for strategies to extend healthspan and biomarker integration.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2921,41933324,10.1186/s12967-026-07693-2,Medical software for precision diagnostics of infection with immunoprofiling and artificial intelligence.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2922,42094015,10.1155/anu/8992384,"Medicinal and Aromatic Plant Oils in Aquafeeds: Mechanistic Perspectives on Growth Promotion, Immunomodulation, and Stress Resilience.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2923,42079430,10.1093/ismeco/ycag077,Metabolic modeling unveils potential probiotic roles of &lt;i&gt;Flavonifractor plautii&lt;/i&gt; in reshaping the Western gut microbiota landscape.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2924,41845907,10.1111/jipb.70225,Metabolite-mediated plant immunity: From traditional defenders to artificial elicitors.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2925,42450188,10.3390/ijms27135920,Metabolomic Classification of Myalgic Encephalomyelitis/Chronic Fatigue Syndrome via Explainable Ensemble Learning and Pareto-Guided Feature Selection.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2926,42029985,10.1007/s12672-026-04988-0,Metabolomic analysis for diagnosis of oral squamous cell carcinoma using machine learning.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2927,42447752,10.1016/j.ebiom.2026.106383,Metabolomic signatures for diagnosis and clinical severity in Parkinson's disease.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2928,41559097,10.1038/s41538-026-00712-y,Metabolomics aided by machine learning decodes adaptive remodeling of Bacillus biofilms in response to pasteurization stress.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2929,42453631,10.1155/ijhy/9656975,"Metabolomics and Precision Medicine in Resistant Hypertension: Pathophysiological Insights, Biomarker Discovery, and Translational Strategies.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2930,42052556,10.1080/20002297.2026.2662091,Metagenome-based virome analysis identifies the oral viral signatures for periodontitis.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2931,42340399,10.1007/s00248-026-02818-y,Metagenomic Analysis of Rural Groundwater Viromes Reveals Bacteriophage Contributions to Groundwater Microbial Ecology.,2026,,Q3_amr_core,pending,,,,
EPMC-2932,42376319,10.3389/fcimb.2026.1828012,Metagenomic analysis of human feces reveals gut microbiome role in colorectal cancer.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2933,42193766,10.3390/ani16101472,Metagenomic and Metabolomic Analysis of Intestinal Excrement Differences Between Natural Hatching and Artificial Peeling out of the Shell in &lt;i&gt;Nipponia nippon&lt;/i&gt;.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2934,41975703,10.3390/diagnostics16070991,"Metagenomic and Targeted Next-Generation Sequencing in Infectious Disease Diagnostics: Current Applications, Challenges, and Future Perspectives.",2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2935,42553092,10.3389/fcimb.2026.1824160,Metagenomic next-generation sequencing: new horizons in microbiology.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2936,42334937,10.1093/bioinformatics/btag421,MetagenomicKG: a knowledge graph for metagenomic applications.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2937,41754175,10.3390/nu18040658,Metagenomics and Machine Learning Identify TMA-Producing &lt;i&gt;Serratia&lt;/i&gt; Induced by High-Fat/Choline Diet: A Novel Obesity Target for TMA.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2938,42198734,10.3390/v18050531,Methodological Approaches to Dengue Virus Detection in Wastewater: A Systematic Review and Meta-Analysis of Positivity Rate.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2939,41683461,10.3390/molecules31030485,Methodologies for Assessing Chemical Toxicity to Aquatic Microorganisms: A Comparative Review.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2940,42169161,10.1186/s41512-026-00227-w,"Methods for Evaluating Models, Tests And Biomarkers (MEMTAB): Abstracts from the 7&lt;sup&gt;th&lt;/sup&gt; International Conference, MEMTAB 2025.",2026,,Q3_amr_core,pending,,,,
EPMC-2941,41888223,10.1038/s41598-026-44250-9,MiGPC: a comprehensive catalog of enzybiotics from environmental metagenomes.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2942,42500654,10.3389/fimmu.2026.1876885,MicroRNAs in periodontal disease: from pathogenic mechanisms and RANKL/OPG regulation to nanoparticle delivery and personalized medicine.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2943,41975257,10.1186/s12859-026-06444-w,MicroSSNet: an R package for microbial network construction and analysis at the single-sample and aggregated levels.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2944,42491419,10.1002/imt2.70134,Microbial keystone taxa and metabolic signatures in centenarians regulate intestinal homeostasis during aging.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2945,42529377,10.3389/fbioe.2026.1904267,Microbial remediation of recalcitrant pollutants in soil and geo-environmental engineering systems.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2946,42177513,10.1186/s12934-026-03017-7,"Microbial systems for azo dye biodegradation: enzymatic mechanisms, microbial consortia, and emerging biotechnological strategies.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2947,42277905,10.1186/s40364-026-00950-y,"Microbial, functional, and virulence biomarkers associated with familial risk of Crohn's disease and ulcerative colitis.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2948,41263111,10.1093/nar/gkaf1234,"MicrobialScope: an integrated genomic resource with rich annotations across bacteria, archaea, fungi, and viruses.",2026,,Q3_amr_core,pending,,,,
EPMC-2949,41888867,10.1186/s40793-026-00877-9,Microbially driven methane and sulfur cycling processes and coupling mechanisms in mangrove sediments.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2950,42293552,10.3389/fmicb.2026.1821688,"Microbiome and One Health in GCC countries: current status, research gaps, and future directions.",2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2951,42490947,10.3389/fcell.2026.1844436,"Microbiome and cancer: mechanistic insights, diagnostic potential, and therapeutic strategies.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2952,42564172,10.3389/fimmu.2026.1849553,Microbiome as a prediction of immunotherapy response in lung cancer.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2953,42049031,10.1016/j.xcrm.2026.102780,"Microbiome biomarkers in autism spectrum disorder: Toward prediction, diagnosis, and prognosis.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2954,42282998,10.1080/20002297.2026.2684137,Microbiome dynamics and early microbial signatures predict bone regeneration in marsupialized jaw lesions: a longitudinal 16S sequencing cohort study.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2955,41752202,10.3390/ijms27042068,"Microbiome-Genome Crosstalk in Colorectal Cancer: Colibactin Signatures and &lt;i&gt;Fusobacterium nucleatum&lt;/i&gt; in Epidemiology, Driver Selection, and Translation.",2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2956,40812589,10.1016/j.jare.2025.08.017,Microbiome-metabolome generated bile acids gatekeep infliximab efficacy in Crohn's disease by licensing M1 suppression and Treg dominance.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2957,42266678,10.3389/fimmu.2026.1761834,Microbiome-orchestrated cross-organ immunity in autoimmunity: from metabolites to therapeutic targets.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2958,41860619,10.1007/s00253-026-13770-9,Microbiota in Chronic Suppurative Otitis media: association with Postoperative Tympanic membrane outcomes.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2959,42404060,10.34133/csbj.0128,Minimum-Cost Synthetic Genome Planning: An Algorithmic Framework.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2960,41524417,10.1128/aem.01824-25,Mining a vibriophage depolymerase for enhanced pathogen control in aquaculture.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2961,42072010,10.3390/ani16081244,Modernizing Livestock Operations: Smart Feedlot Technologies and Their Impact.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2962,42015254,10.1186/s12934-026-03008-8,Modular biosynthesis of microbiome-derived polyketides and nonribosomal peptides: insights and opportunities for Lactobacillaceae.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2963,42421228,10.1080/19490976.2026.2697600,Modulation of the response to immunotherapy in triple-negative breast cancer: the role of the microbiota and microbial metabolites in the tumor microenvironment.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2964,41893137,10.3390/jof12030205,Molecular Advances and Sustainable Strategies in Mushroom Production for Food Security: A Review.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2965,41977291,10.3390/ijms27073104,Molecular Age Estimation: Current Perspectives and Future Considerations.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2966,41596715,10.3390/ijms27021073,Molecular Identification and RNA-Based Management of Fungal Plant Pathogens: From PCR to CRISPR/Cas9.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2967,42076289,10.3390/polym18080906,"Molecular Insights into Phage-Hydrogel Polymer Interactions Through Docking, Molecular Dynamics, and Machine Learning.",2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2968,42278344,10.3390/ijms27114814,Molecular Mechanisms and Multi-Omics Integration in Heart Failure: From Pathophysiology to Precision Medicine.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2969,42375459,10.5455/ovj.2026.v16.i5.10,"Molecular identification of &lt;i&gt;Escherichia coli&lt;/i&gt; in poultry wet markets in Sulaymaniyah Province, Iraq.",2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2970,42434557,10.3389/fmicb.2026.1842688,"Molecular insights into antimicrobial resistance in human bacterial pathogens: mechanisms, resistance genes, and translational diagnostic applications.",2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2971,41719286,10.1371/journal.pone.0342050,Molecular interplay of ASNS and the PI3K-AKT-mTOR pathway in CMV and HIV co-infections: Therapeutic implications.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2972,41959736,10.1016/j.gendis.2025.101976,Molecular mastery: Harnessing DNA technology for disease prevention.,2026,,Q3_amr_core,pending,,,,
EPMC-2973,42151481,10.1038/s42003-026-10315-8,Molecular regulators of regeneration and strategies for overcoming genotype-dependent recalcitrance in wheat (Triticum aestivum).,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2974,42298249,10.1007/s40259-026-00787-9,Monoclonal Antibodies Targeting Bacterial Infections: A Broad Review of the Field.,2026,,Q3_amr_core,pending,,,,
EPMC-2975,42223750,10.1007/s10238-026-02190-8,"Morpho-functional plasticity of tumour-associated macrophages: linking cell shape, ultrastructure, and immune regulation in cancer.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2976,42060660,10.1371/journal.pone.0348232,"Mortality predictors, hepatic involvement patterns, and the steatotic liver paradox in 1,484 hospitalized Dengue patients.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2977,42212790,10.1128/msystems.00144-26,Moving from a taxonomic to a functional perspective in global microbiome analysis requires optimizing multiplexing ratios.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2978,42192865,10.3390/cancers18101504,Multi Omics Integration in Colorectal Cancer: From Molecular Insights to Precision Oncology.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2979,42452673,10.3390/jcm15135213,"Multi-Modal, Machine Learning-Driven Framework Integrating Multi-Omics for Personalized Chronic Kidney Disease Management.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2980,42278532,10.3390/ijms27115008,Multi-Omics Dissection of Drought Stress Responses in Crops: From Molecular Regulatory Networks to Climate-Resilient Breeding Applications.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2981,42450251,10.3390/ijms27135984,"Multi-Omics Integration in Stroke: Neuroinflammatory Endotypes, Immune Cell Crosstalk, and Precision Biomarker Discovery.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2982,42227762,10.1128/msystems.00232-26,Multi-cohort comparative analysis of salivary microbiotas reveals rural Ethiopians harbor a distinct composition correlated with lower esophageal cancer prevalence.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2983,41611872,10.1038/s44320-026-00190-0,"Multi-cohort, cross-species urinary proteomics reveals signatures of LRRK2 dysfunction in Parkinson's disease.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2984,42119567,10.1016/j.xcrm.2026.102777,Multi-faceted characterization of the gut microbiome and metabolome in patients with primary Sjögren syndrome.,2026,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2985,42293542,10.3389/fmicb.2026.1798330,Multi-kingdom gut microbiota analysis identifies bacterial-viral association in multiple myeloma.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2986,42000726,10.1038/s41467-026-71981-0,Multi-kingdom profiling reveals altered gut phage-bacteria-metabolite interactions in MASLD.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2987,42255437,10.3389/fendo.2026.1827134,"Multi-omics Mendelian randomization integrating metabolism, microbiome and immunity supports a putative gut-immune-pelvic pathway in deep infiltrating endometriosis.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2988,42148128,10.3389/fimmu.2026.1785241,Multi-omics analysis identifies NFIL3 as a hypoxia-associated immune regulator in septic cardiomyopathy.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2989,41882212,10.1038/s41598-026-44287-w,"Multi-omics analysis of associations between host demographics and saliva metabolome, sugar profiles, and microbiome profiles.",2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2990,42092952,10.1186/s13062-026-00778-4,Multi-omics analysis of deep brain stimulation associated with brain-gut axis modulation and symptom amelioration in a Parkinson's disease mouse model.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2991,42230553,10.1038/s41392-026-02631-6,Multi-omics and artificial intelligence for precision drug discovery and potential clinical applications.,2026,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-2992,42466130,10.3389/fmicb.2026.1876810,Multi-omics and synthetic microbial ecology for engineering climate-resilient phytobiomes in cold-arid agroecosystems: current advances and future perspectives.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2993,42183274,10.3389/fimmu.2026.1780459,"Multi-omics biomarkers for predicting resistance, hyperprogression, and immune-related toxicity during PD-1/PD-L1 therapy in lung cancer: a literature review.",2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2994,42237386,10.1186/s12967-026-08257-0,Multi-omics biomarkers in endometrial receptivity: from mechanisms to clinical translation.,2026,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-2995,42148581,10.1128/spectrum.03775-25,Multi-omics characterization of new and aged Daqu reveals region-specific microbial succession and metabolic signatures in Maotai-flavor liquor fermentation.,2026,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-2996,42038460,10.7717/peerj.21083,Multi-omics insights into mosquito insecticide resistance for integrated vector management.,2026,,Q2_block_holdout_focus,pending,,,,
EPMC-2997,42199404,10.3389/fimmu.2026.1831823,"Multi-omics insights into spondyloarthritis and psoriatic arthritis: integrating genomics, transcriptomics, proteomics, and the microbiome for immunological and clinical translation.",2026,,Q2_block_holdout_focus,pending,,,,
